TIMESTAMP        work-RQ          work-RD          work-WR          
1.000000          123.000000        0.027752          0.009200         
3.000000          56.000000         0.011906          0.004103         
4.000000          134.000000        0.039640          0.012154         
5.000000          150.000000        0.047600          0.014268         
6.000000          213.000000        201.403000        0.021050         
7.000000          150.000000        805.381608        0.021049         
8.000000          186.000000        1359.030900       0.022757         
9.000000          149.000000        1652.631000       0.021037         
10.000000         149.000000        1661.019612       0.021042         
12.000000         74.500000         817.926894        0.010520         
13.000000         149.000000        1623.270876       0.021038         
14.000000         149.000000        1648.436700       0.021042         
15.000000         149.000000        1640.048092       0.021042         
16.000000         149.000000        1652.631004       0.021048         
17.000000         149.000000        1627.465180       0.021041         
18.000000         149.000000        1652.631004       0.021044         
19.000000         149.000000        1631.659484       0.021040         
21.000000         74.500000         840.995566        0.010519         
22.000000         149.000000        1409.361372       0.021037         
23.000000         149.000000        1191.257564       0.021040         
24.000000         149.000000        1145.120220       0.021038         
25.000000         149.000000        1111.565788       0.021040         
26.000000         149.000000        1140.925916       0.021039         
27.000000         149.000000        1103.177180       0.021037         
29.000000         74.500000         570.462958        0.010521         
30.000000         149.000000        1124.148700       0.021043         
31.000000         149.000000        1174.480348       0.021040         
32.000000         153.000000        1199.646172       0.021038         
33.000000         149.000000        1350.641116       0.021040         
34.000000         157.000000        1119.954396       0.021041         
36.000000         74.500000         568.365806        0.010517         
37.000000         149.000000        1132.537308       0.021039         
38.000000         157.000000        1098.982876       0.021033         
39.000000         157.000000        1119.954396       0.021039         
40.000000         149.000000        1149.314528       0.021045         
41.000000         149.000000        1128.343008       0.021044         
42.000000         159.000000        1119.954400       0.021037         
44.000000         74.500000         559.977200        0.010520         
45.000000         159.000000        1111.565792       0.021038         
46.000000         149.000000        1124.148708       0.021048         
47.000000         157.000000        1124.148708       0.021038         
48.000000         149.000000        1115.760108       0.021043         
49.000000         159.000000        1128.343020       0.021041         
50.000000         151.000000        1140.925936       0.021044         
52.000000         74.500000         555.782906        0.010524         
53.000000         159.000000        1111.565812       0.021048         
54.000000         159.000000        1136.731636       0.021043         
55.000000         149.000000        1094.788596       0.021044         
56.000000         149.000000        1057.039860       0.021046         
57.000000         145.000000        268.384072        0.016118         
58.000000         141.000000        0.023824          1.769473         
59.000000         136.000000        0.016472          0.006228         
