CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,0.523,N/A,1.066,10.588,10.589,0.014211,2.143346,0.010421
unit.000001,Mapper-0-2,N/A,0.54,N/A,1.349,10.603,10.606,0.016226,2.065277,0.010913
unit.000002,Mapper-0-3,N/A,0.543,N/A,1.405,11.64,11.642,0.015287,2.064962,0.009808
unit.000003,Mapper-0-4,N/A,16.57,N/A,16.583,21.698,21.7,0.012623,1.990459,0.010144
unit.000004,Mapper-0-5,N/A,29.267,N/A,29.281,33.797,33.799,0.056057,2.014962,0.010397
unit.000005,Mapper-0-6,N/A,41.658,N/A,41.672,46.864,46.866,0.028088,2.020557,0.010626
unit.000006,Mapper-0-7,N/A,55.361,N/A,55.374,59.93,59.932,0.013504,2.019014,0.010473
unit.000007,Mapper-0-8,N/A,68.995,N/A,69.008,72.989,72.991,0.012412,1.979852,0.010661
unit.000008,Mapper-0-9,N/A,8.505,N/A,8.518,12.659,12.661,0.013372,2.020989,0.010563
unit.000009,Mapper-0-10,N/A,6.98,N/A,6.994,11.653,11.656,0.012745,2.017293,0.009878
unit.000010,Mapper-0-11,N/A,0.522,N/A,1.047,10.585,10.587,0.014193,1.991989,0.010532
unit.000011,Mapper-0-12,N/A,13.777,N/A,13.791,17.682,17.684,0.013089,2.032966,0.009902
unit.000012,Mapper-0-13,N/A,4.087,N/A,4.113,10.618,10.62,0.016279,2.003047,0.010118
unit.000013,Mapper-0-14,N/A,13.958,N/A,13.976,17.682,17.684,0.055064,2.014725,0.010226
unit.000014,Mapper-0-15,N/A,17.913,N/A,17.935,21.704,21.72,0.012754,2.067795,0.009863
unit.000015,Mapper-0-16,N/A,40.279,N/A,40.293,44.857,44.859,0.012893,2.025475,0.010019
unit.000016,Mapper-0-17,N/A,21.956,N/A,21.986,26.766,26.77,0.012455,2.031046,0.010343
unit.000017,Mapper-0-18,N/A,24.942,N/A,24.956,29.779,29.78,0.188892,1.99994,0.018242
unit.000018,Mapper-0-19,N/A,48.569,N/A,48.582,54.901,54.904,0.01294,1.986063,0.01012
unit.000019,Mapper-0-20,N/A,51.147,N/A,51.16,56.911,56.913,0.013342,2.026368,0.010567
unit.000020,Mapper-0-21,N/A,44.39,N/A,44.402,49.877,49.882,0.036224,1.992747,0.01122
unit.000021,Mapper-0-22,N/A,41.839,N/A,41.851,46.865,46.867,0.034695,2.011009,0.010285
unit.000022,Mapper-0-23,N/A,40.46,N/A,40.472,44.857,44.859,0.039167,2.033866,0.009898
unit.000023,Mapper-0-24,N/A,38.898,N/A,38.911,44.854,44.856,0.013254,2.055393,0.009983
unit.000024,Mapper-0-25,N/A,33.303,N/A,33.326,36.824,36.826,0.012569,1.991481,0.01081
unit.000025,Mapper-0-26,N/A,31.957,N/A,31.971,36.82,36.823,0.012892,1.986754,0.011437
unit.000026,Mapper-0-27,N/A,54.018,N/A,54.033,59.927,59.929,0.012556,2.013076,0.01014
unit.000027,Mapper-0-28,N/A,55.542,N/A,55.553,58.923,58.925,0.012435,1.956385,0.010017
unit.000028,Mapper-0-29,N/A,58.124,N/A,58.137,61.939,61.942,0.010462,1.987092,0.01069
unit.000029,Mapper-0-30,N/A,0.551,N/A,1.516,10.612,10.614,0.016225,2.017839,0.010431
unit.000030,Mapper-0-31,N/A,11.052,N/A,11.066,14.669,14.671,0.012951,2.053073,0.010056
unit.000031,Mapper-0-32,N/A,20.609,N/A,20.632,24.758,24.76,0.011882,2.060569,0.009948
unit.000032,Mapper-0-33,N/A,67.651,N/A,67.666,71.984,71.986,0.012738,2.17638,0.010237
unit.000033,Mapper-0-34,N/A,69.176,N/A,69.188,72.989,72.992,0.012908,1.982609,0.015668
unit.000034,Mapper-0-35,N/A,70.555,N/A,70.568,74.997,75.0,0.010277,2.088053,0.010399
unit.000035,Mapper-0-36,N/A,0.469,N/A,0.507,7.514,7.515,0.014301,2.195389,0.010729
unit.000036,Mapper-0-37,N/A,0.47,N/A,0.516,7.514,7.516,0.011774,2.08167,0.010316
unit.000037,Mapper-0-38,N/A,0.475,N/A,0.554,7.522,7.523,0.012028,2.065166,0.010158
unit.000038,Mapper-0-39,N/A,0.479,N/A,0.581,7.527,7.528,0.013024,2.022835,0.010463
unit.000039,Mapper-0-40,N/A,0.482,N/A,0.609,7.53,7.531,0.011772,2.038682,0.010824
unit.000040,Mapper-0-41,N/A,0.484,N/A,0.626,7.535,7.537,0.011802,2.04257,0.014154
unit.000041,Mapper-0-42,N/A,0.486,N/A,0.644,10.544,10.546,0.008762,1.998546,0.010615
unit.000042,Mapper-0-43,N/A,0.489,N/A,0.67,10.55,10.551,0.010974,1.996495,0.010294
unit.000043,Mapper-0-44,N/A,0.491,N/A,0.679,11.627,11.628,0.011206,2.643676,0.010106
unit.000044,Mapper-0-45,N/A,0.492,N/A,0.697,10.552,10.554,0.021093,1.98404,0.010012
unit.000045,Mapper-0-46,N/A,0.496,N/A,0.725,10.555,10.557,0.021208,2.003541,0.014342
unit.000046,Mapper-0-47,N/A,0.5,N/A,0.76,10.558,10.56,0.010517,1.992708,0.010125
unit.000047,Mapper-0-48,N/A,0.503,N/A,0.787,10.563,10.564,0.01377,1.991745,0.013866
unit.000048,Mapper-0-49,N/A,0.504,N/A,0.799,10.563,10.565,0.011371,1.991637,0.010749
